-0.62846	0.33406	0.39496	-0.20994	0.1116	-0.24822	0.13194	-0.070134	0.03728	0.15599	-0.08292	0.044076	-0.023429	0.012454	-0.098037	0.052112	-0.0277	0.014724	-0.0078266	0.0041603	0.061612	-0.03275	0.017408	-0.0092535	0.0049187	-0.0026146	0.0013898	1
-0.59389	0.005117	0.35271	-0.0030389	2.62E-05	-0.20947	0.0018048	-1.56E-05	1.34E-07	0.1244	-0.0010718	9.24E-06	-7.96E-08	6.86E-10	-0.073881	0.00063656	-5.48E-06	4.73E-08	-4.07E-10	3.51E-12	0.043877	-0.00037805	3.26E-06	-2.81E-08	2.42E-10	-2.08E-12	1.80E-14	1
-0.42108	-0.27266	0.17731	0.11481	0.074343	-0.074661	-0.048345	-0.031305	-0.02027	0.031438	0.020357	0.013182	0.0085355	0.005527	-0.013238	-0.008572	-0.0055506	-0.0035941	-0.0023273	-0.001507	0.0055743	0.0036095	0.0023372	0.0015134	0.00097997	0.00063456	0.00041089	1
-0.11578	-0.39693	0.013405	0.045957	0.15755	-0.001552	-0.0053208	-0.018242	-0.062538	0.00017969	0.00061605	0.002112	0.0072406	0.024823	-2.08E-05	-7.13E-05	-0.00024453	-0.00083832	-0.002874	-0.009853	2.41E-06	8.26E-06	2.83E-05	9.71E-05	0.00033275	0.0011408	0.003911	1
0.20104	-0.60161	0.040417	-0.12095	0.36193	0.0081255	-0.024315	0.072763	-0.21774	0.0016335	-0.0048884	0.014628	-0.043775	0.131	0.00032841	-0.00098275	0.0029409	-0.0088006	0.026336	-0.078809	6.60E-05	-0.00019757	0.00059123	-0.0017693	0.0052945	-0.015844	0.047412	1
0.46601	-0.53582	0.21717	-0.2497	0.2871	0.1012	-0.11636	0.13379	-0.15384	0.047161	-0.054226	0.062349	-0.071689	0.082428	0.021977	-0.02527	0.029055	-0.033408	0.038412	-0.044167	0.010242	-0.011776	0.01354	-0.015568	0.017901	-0.020582	0.023665	1
0.67339	-0.53582	0.45345	-0.36082	0.2871	0.30535	-0.24297	0.19333	-0.15384	0.20562	-0.16361	0.13019	-0.10359	0.082428	0.13846	-0.11018	0.087667	-0.069757	0.055506	-0.044167	0.09324	-0.074191	0.059034	-0.046974	0.037377	-0.029741	0.023665	1
-0.13882	0.54605	0.019271	-0.075803	0.29817	-0.0026752	0.010523	-0.041392	0.16282	0.00037137	-0.0014608	0.005746	-0.022602	0.088906	-5.16E-05	0.00020279	-0.00079767	0.0031376	-0.012342	0.048547	7.16E-06	-2.82E-05	0.00011073	-0.00043557	0.0017133	-0.0067393	0.026509	1
-0.29435	0.77997	0.086642	-0.22958	0.60835	-0.025503	0.067578	-0.17907	0.4745	0.0075068	-0.019892	0.052709	-0.13967	0.37009	-0.0022096	0.0058551	-0.015515	0.041111	-0.10894	0.28866	0.00065041	-0.0017234	0.0045668	-0.012101	0.032066	-0.084968	0.22515	1
-0.26555	0.96272	0.070517	-0.25565	0.92683	-0.018726	0.067888	-0.24612	0.89228	0.0049726	-0.018028	0.065357	-0.23694	0.85901	-0.0013205	0.0047872	-0.017356	0.062921	-0.22811	0.82699	0.00035065	-0.0012713	0.0046088	-0.016709	0.060575	-0.21961	0.79616	1
-0.16187	0.8019	0.026202	-0.1298	0.64304	-0.0042413	0.021011	-0.10409	0.51566	0.00068654	-0.0034011	0.016849	-0.083469	0.41351	-0.00011113	0.00055054	-0.0027273	0.013511	-0.066934	0.33159	1.80E-05	-8.91E-05	0.00044147	-0.0021871	0.010835	-0.053674	0.2659	1
-0.17339	0.64839	0.030064	-0.11242	0.42041	-0.0052128	0.019493	-0.072895	0.27259	0.00090385	-0.0033799	0.012639	-0.047264	0.17674	-0.00015672	0.00058605	-0.0021915	0.0081952	-0.030646	0.1146	2.72E-05	-0.00010161	0.00037999	-0.001421	0.0053137	-0.01987	0.074305	1
-0.28283	0.47295	0.079993	-0.13376	0.22368	-0.022624	0.037833	-0.063264	0.10579	0.0063988	-0.0107	0.017893	-0.029921	0.050034	-0.0018098	0.0030263	-0.0050607	0.0084625	-0.014151	0.023663	0.00051186	-0.00085594	0.0014313	-0.0023934	0.0040023	-0.0066927	0.011192	1
-0.36348	0.31213	0.13212	-0.11345	0.097425	-0.048022	0.041238	-0.035412	0.030409	0.017455	-0.014989	0.012872	-0.011053	0.0094917	-0.0063446	0.0054483	-0.0046786	0.0040176	-0.00345	0.0029626	0.0023061	-0.0019803	0.0017006	-0.0014603	0.001254	-0.0010769	0.00092473	1
-0.30012	0.027047	0.090072	-0.0081173	0.00073154	-0.027032	0.0024362	-0.00021955	1.98E-05	0.008113	-0.00073115	6.59E-05	-5.94E-06	5.35E-07	-0.0024349	0.00021943	-1.98E-05	1.78E-06	-1.61E-07	1.45E-08	0.00073075	-6.59E-05	5.94E-06	-5.35E-07	4.82E-08	-4.34E-09	3.91E-10	1
-0.23675	-0.21418	0.056051	0.050707	0.045873	-0.01327	-0.012005	-0.01086	-0.0098251	0.0031417	0.0028422	0.0025712	0.0023261	0.0021043	-0.00074379	-0.00067288	-0.00060873	-0.0005507	-0.0004982	-0.00045071	0.00017609	0.0001593	0.00014412	0.00013038	0.00011795	0.0001067	9.65E-05	1
-0.06394	-0.18494	0.0040883	0.011825	0.034203	-0.00026141	-0.00075609	-0.0021869	-0.0063255	1.67E-05	4.83E-05	0.00013983	0.00040445	0.0011698	-1.07E-06	-3.09E-06	-8.94E-06	-2.59E-05	-7.48E-05	-0.00021635	6.83E-08	1.98E-07	5.72E-07	1.65E-06	4.78E-06	1.38E-05	4.00E-05	1
0.062788	-0.16301	0.0039423	-0.010235	0.026572	0.00024753	-0.00064264	0.0016684	-0.0043315	1.55E-05	-4.04E-05	0.00010476	-0.00027197	0.00070609	9.76E-07	-2.53E-06	6.58E-06	-1.71E-05	4.43E-05	-0.0001151	6.13E-08	-1.59E-07	4.13E-07	-1.07E-06	2.78E-06	-7.23E-06	1.88E-05	1
0.22984	-0.41155	0.052826	-0.094591	0.16937	0.012142	-0.021741	0.038929	-0.069706	0.0027906	-0.0049969	0.0089474	-0.016021	0.028687	0.0006414	-0.0011485	0.0020565	-0.0036823	0.0065935	-0.011806	0.00014742	-0.00026397	0.00047266	-0.00084634	0.0015155	-0.0027136	0.0048589	1
0.2932	-0.2288	0.085966	-0.067084	0.052349	0.025205	-0.019669	0.015349	-0.011978	0.0073902	-0.005767	0.0045003	-0.0035118	0.0027405	0.0021668	-0.0016909	0.0013195	-0.0010297	0.0008035	-0.00062702	0.00063531	-0.00049576	0.00038687	-0.0003019	0.00023559	-0.00018384	0.00014346	1
0.48329	-0.18494	0.23357	-0.08938	0.034203	0.11288	-0.043196	0.01653	-0.0063255	0.054555	-0.020876	0.0079887	-0.003057	0.0011698	0.026366	-0.010089	0.0038609	-0.0014774	0.00056537	-0.00021635	0.012742	-0.0048761	0.0018659	-0.00071403	0.00027324	-0.00010456	4.00E-05	1
0.64459	-0.14108	0.4155	-0.090939	0.019904	0.26782	-0.058618	0.01283	-0.002808	0.17264	-0.037785	0.0082699	-0.00181	0.00039615	0.11128	-0.024356	0.0053307	-0.0011667	0.00025536	-5.59E-05	0.07173	-0.015699	0.0034361	-0.00075205	0.0001646	-3.60E-05	7.88E-06	1
0.46025	0.012427	0.21183	0.0057195	0.00015443	0.097495	0.0026324	7.11E-05	1.92E-06	0.044872	0.0012116	3.27E-05	8.83E-07	2.38E-08	0.020652	0.00055762	1.51E-05	4.07E-07	1.10E-08	2.96E-10	0.0095052	0.00025665	6.93E-06	1.87E-07	5.05E-09	1.36E-10	3.68E-12	1
0.6273	0.15863	0.39351	0.099509	0.025163	0.24685	0.062422	0.015785	0.0039917	0.15485	0.039157	0.009902	0.002504	0.0006332	0.097135	0.024563	0.0062115	0.0015707	0.00039721	0.00010044	0.060933	0.015409	0.0038965	0.00098533	0.00024917	6.30E-05	1.59E-05	1
0.57546	0.26827	0.33115	0.15438	0.071969	0.19057	0.088839	0.041415	0.019307	0.10966	0.051123	0.023833	0.01111	0.0051795	0.063107	0.029419	0.013715	0.0063936	0.0029806	0.0013895	0.036315	0.01693	0.0078923	0.0036793	0.0017152	0.00079961	0.00037276	1
0.72523	0.44371	0.52596	0.32179	0.19688	0.38144	0.23337	0.14278	0.087357	0.27663	0.16925	0.10355	0.063354	0.038761	0.20062	0.12274	0.075098	0.045946	0.028111	0.017199	0.1455	0.089018	0.054463	0.033322	0.020387	0.012473	0.0076312	1
0.22408	0.52412	0.050212	0.11744	0.2747	0.011251	0.026317	0.061555	0.14398	0.0025212	0.0058971	0.013793	0.032262	0.075461	0.00056496	0.0013214	0.0030908	0.0072293	0.016909	0.039551	0.0001266	0.00029611	0.00069259	0.0016199	0.003789	0.0088625	0.020729	1
0.44297	0.67032	0.19622	0.29693	0.44933	0.086921	0.13153	0.19904	0.30119	0.038503	0.058265	0.088168	0.13342	0.2019	0.017056	0.025809	0.039056	0.059101	0.089434	0.13534	0.0075552	0.011433	0.017301	0.02618	0.039617	0.059949	0.090718	1
0.322	0.69225	0.10368	0.2229	0.47921	0.033386	0.071775	0.15431	0.33173	0.01075	0.023112	0.049686	0.10682	0.22964	0.0034616	0.0074419	0.015999	0.034395	0.073945	0.15897	0.0011146	0.0023963	0.0051517	0.011075	0.02381	0.051188	0.11005	1
0.13767	0.57529	0.018953	0.0792	0.33096	0.0026093	0.010903	0.045563	0.1904	0.00035922	0.0015011	0.0062727	0.026212	0.10953	4.95E-05	0.00020665	0.00086356	0.0036086	0.015079	0.063014	6.81E-06	2.85E-05	0.00011889	0.0004968	0.002076	0.0086751	0.036251	1
-0.0063364	0.39985	4.02E-05	-0.0025336	0.15988	-2.54E-07	1.61E-05	-0.0010131	0.063928	1.61E-09	-1.02E-07	6.42E-06	-0.00040507	0.025562	-1.02E-11	6.45E-10	-4.07E-08	2.57E-06	-0.00016197	0.010221	6.47E-14	-4.08E-12	2.58E-10	-1.63E-08	1.03E-06	-6.48E-05	0.0040868	1
-0.092742	0.55336	0.0086011	-0.05132	0.30621	-0.00079768	0.0047595	-0.028398	0.16944	7.40E-05	-0.0004414	0.0026337	-0.015714	0.093763	-6.86E-06	4.09E-05	-0.00024426	0.0014574	-0.0086958	0.051885	6.36E-07	-3.80E-06	2.27E-05	-0.00013516	0.00080646	-0.0048119	0.028711	1
-0.20795	0.35599	0.043243	-0.074028	0.12673	-0.0089924	0.015394	-0.026353	0.045114	0.00187	-0.0032012	0.0054802	-0.0093815	0.01606	-0.00038886	0.00066569	-0.0011396	0.0019509	-0.0033397	0.0057173	8.09E-05	-0.00013843	0.00023698	-0.00040569	0.00069449	-0.0011889	0.0020353	1
-0.20795	0.17325	0.043243	-0.036027	0.030016	-0.0089924	0.0074919	-0.0062417	0.0052002	0.00187	-0.0015579	0.001298	-0.0010814	0.00090093	-0.00038886	0.00032397	-0.00026991	0.00022487	-0.00018735	0.00015609	8.09E-05	-6.74E-05	5.61E-05	-4.68E-05	3.90E-05	-3.25E-05	2.70E-05	1
-0.43836	0.21711	0.19216	-0.095172	0.047137	-0.084235	0.04172	-0.020663	0.010234	0.036925	-0.018288	0.0090578	-0.0044861	0.0022219	-0.016187	0.0080168	-0.0039706	0.0019665	-0.00097398	0.00048239	0.0070955	-0.0035143	0.0017405	-0.00086205	0.00042695	-0.00021146	0.00010473	1
-0.21947	-0.016813	0.048167	0.0036899	0.00028268	-0.010571	-0.00080983	-6.20E-05	-4.75E-06	0.0023201	0.00017773	1.36E-05	1.04E-06	7.99E-08	-0.00050919	-3.90E-05	-2.99E-06	-2.29E-07	-1.75E-08	-1.34E-09	0.00011175	8.56E-06	6.56E-07	5.02E-08	3.85E-09	2.95E-10	2.26E-11	1
-0.13882	-0.27266	0.019271	0.037851	0.074343	-0.0026752	-0.0052544	-0.01032	-0.02027	0.00037137	0.00072942	0.0014327	0.0028139	0.005527	-5.16E-05	-0.00010126	-0.00019888	-0.00039063	-0.00076725	-0.001507	7.16E-06	1.41E-05	2.76E-05	5.42E-05	0.00010651	0.0002092	0.00041089	1
0.18376	0.93348	0.033768	0.17154	0.87138	0.0062052	0.031522	0.16013	0.81342	0.0011403	0.0057924	0.029425	0.14947	0.75931	0.00020953	0.0010644	0.0054071	0.027467	0.13953	0.7088	3.85E-05	0.0001956	0.00099361	0.0050474	0.02564	0.13025	0.66165	0
0.22408	0.77997	0.050212	0.17478	0.60835	0.011251	0.039164	0.13632	0.4745	0.0025212	0.0087758	0.030547	0.10633	0.37009	0.00056496	0.0019665	0.0068449	0.023825	0.082931	0.28866	0.0001266	0.00044065	0.0015338	0.0053388	0.018583	0.064683	0.22515	0
0.29896	0.61915	0.089377	0.1851	0.38335	0.02672	0.055338	0.11461	0.23735	0.0079883	0.016544	0.034262	0.070958	0.14695	0.0023882	0.0049459	0.010243	0.021214	0.043934	0.090987	0.00071397	0.0014786	0.0030623	0.006342	0.013134	0.027201	0.056335	0
0.50634	0.75804	0.25638	0.38383	0.57462	0.12982	0.19435	0.29096	0.43559	0.065731	0.098405	0.14732	0.22056	0.33019	0.033282	0.049827	0.074595	0.11168	0.16719	0.2503	0.016852	0.025229	0.037771	0.056546	0.084655	0.12674	0.18974	0
0.61578	0.7288	0.37919	0.44878	0.53115	0.23349	0.27635	0.32707	0.3871	0.14378	0.17017	0.2014	0.23837	0.28212	0.088538	0.10479	0.12402	0.14678	0.17372	0.20561	0.05452	0.064526	0.076369	0.090386	0.10698	0.12661	0.14985	0
0.60426	0.59722	0.36513	0.36088	0.35667	0.22063	0.21806	0.21552	0.21301	0.13332	0.13177	0.13023	0.12871	0.12721	0.08056	0.079621	0.078694	0.077777	0.076871	0.075975	0.048679	0.048112	0.047551	0.046997	0.04645	0.045909	0.045374	0
0.76555	0.50219	0.58607	0.38445	0.25219	0.44866	0.29432	0.19307	0.12665	0.34347	0.22531	0.1478	0.096957	0.063602	0.26295	0.17249	0.11315	0.074225	0.048691	0.03194	0.2013	0.13205	0.086622	0.056823	0.037275	0.024452	0.01604	0
0.92684	0.3633	0.85903	0.33672	0.13199	0.79619	0.31209	0.12233	0.047951	0.73794	0.28925	0.11338	0.044443	0.017421	0.68395	0.26809	0.10509	0.041191	0.016146	0.0063289	0.63391	0.24848	0.097398	0.038178	0.014965	0.0058659	0.0022993	0
0.82316	0.27558	0.67759	0.22685	0.075944	0.55777	0.18673	0.062514	0.020929	0.45913	0.15371	0.051459	0.017228	0.0057675	0.37794	0.12653	0.042359	0.014181	0.0047476	0.0015894	0.3111	0.10415	0.034868	0.011673	0.003908	0.0013083	0.00043801	0
0.96141	0.085526	0.92431	0.082226	0.0073147	0.88864	0.079052	0.0070324	0.0006256	0.85435	0.076002	0.006761	0.00060145	5.35E-05	0.82138	0.073069	0.0065001	0.00057824	5.14E-05	4.58E-06	0.78968	0.070249	0.0062493	0.00055593	4.95E-05	4.40E-06	3.91E-07	0
0.93836	0.012427	0.88052	0.011661	0.00015443	0.82624	0.010942	0.00014491	1.92E-06	0.77531	0.010268	0.00013598	1.80E-06	2.38E-08	0.72752	0.0096348	0.0001276	1.69E-06	2.24E-08	2.96E-10	0.68268	0.0090409	0.00011973	1.59E-06	2.10E-08	2.78E-10	3.68E-12	0
0.86348	-0.082602	0.7456	-0.071325	0.0068231	0.64381	-0.061588	0.0058916	-0.0005636	0.55592	-0.05318	0.0050873	-0.00048666	4.66E-05	0.48002	-0.04592	0.0043928	-0.00042022	4.02E-05	-3.85E-06	0.41449	-0.039651	0.0037931	-0.00036285	3.47E-05	-3.32E-06	3.18E-07	0
0.89804	-0.20687	0.80648	-0.18578	0.042795	0.72425	-0.16684	0.038432	-0.008853	0.6504	-0.14983	0.034513	-0.0079504	0.0018314	0.58409	-0.13455	0.030994	-0.0071398	0.0016447	-0.00037887	0.52453	-0.12083	0.027834	-0.0064118	0.001477	-0.00034024	7.84E-05	0
0.85196	-0.36769	0.72584	-0.31326	0.1352	0.61838	-0.26688	0.11518	-0.04971	0.52684	-0.22737	0.09813	-0.042351	0.018278	0.44884	-0.19371	0.083603	-0.036081	0.015572	-0.0067206	0.3824	-0.16504	0.071226	-0.03074	0.013267	-0.0057257	0.0024711	0
0.82892	-0.5212	0.68711	-0.43203	0.27165	0.56956	-0.35812	0.22518	-0.14158	0.47212	-0.29685	0.18665	-0.11736	0.073793	0.39135	-0.24607	0.15472	-0.097283	0.061169	-0.038461	0.3244	-0.20397	0.12825	-0.08064	0.050704	-0.031881	0.020046	0
0.79435	-0.55775	0.63099	-0.44305	0.31109	0.50123	-0.35194	0.24711	-0.17351	0.39815	-0.27956	0.19629	-0.13783	0.096774	0.31627	-0.22207	0.15592	-0.10948	0.076872	-0.053976	0.25123	-0.1764	0.12386	-0.086967	0.061064	-0.042876	0.030105	0
0.59274	-0.7405	0.35134	-0.43892	0.54834	0.20825	-0.26017	0.32502	-0.40605	0.12344	-0.15421	0.19265	-0.24068	0.30068	0.073168	-0.091408	0.11419	-0.14266	0.17822	-0.22265	0.04337	-0.054181	0.067687	-0.084561	0.10564	-0.13197	0.16487	0
0.51786	-0.5943	0.26818	-0.30776	0.35319	0.13888	-0.15938	0.1829	-0.2099	0.07192	-0.082536	0.094719	-0.1087	0.12474	0.037244	-0.042742	0.049051	-0.056291	0.0646	-0.074136	0.019287	-0.022134	0.025402	-0.029151	0.033454	-0.038392	0.044059	0
0.46601	-0.41886	0.21717	-0.19519	0.17544	0.1012	-0.090962	0.081759	-0.073486	0.047161	-0.042389	0.0381	-0.034245	0.03078	0.021977	-0.019754	0.017755	-0.015959	0.014344	-0.012893	0.010242	-0.0092055	0.0082741	-0.0074369	0.0066845	-0.0060081	0.0054002	0
0.35081	-0.57968	0.12307	-0.20336	0.33603	0.043173	-0.07134	0.11788	-0.19479	0.015146	-0.025027	0.041354	-0.068334	0.11292	0.0053132	-0.0087796	0.014507	-0.023972	0.039612	-0.065455	0.0018639	-0.00308	0.0050894	-0.0084097	0.013896	-0.022962	0.037943	0
0.28744	-0.76974	0.082622	-0.22125	0.5925	0.023749	-0.063597	0.17031	-0.45607	0.0068264	-0.01828	0.048953	-0.13109	0.35106	0.0019622	-0.0052545	0.014071	-0.037681	0.10091	-0.27022	0.00056401	-0.0015104	0.0040446	-0.010831	0.029005	-0.077673	0.208	0
0.085829	-0.75512	0.0073666	-0.064811	0.57021	0.00063227	-0.0055627	0.04894	-0.43057	5.43E-05	-0.00047744	0.0042005	-0.036956	0.32514	4.66E-06	-4.10E-05	0.00036052	-0.0031719	0.027906	-0.24552	4.00E-07	-3.52E-06	3.09E-05	-0.00027224	0.0023951	-0.021072	0.18539	0
0.14919	-0.57968	0.022258	-0.086482	0.33603	0.0033206	-0.012902	0.050132	-0.19479	0.0004954	-0.0019249	0.0074792	-0.029061	0.11292	7.39E-05	-0.00028718	0.0011158	-0.0043356	0.016846	-0.065455	1.10E-05	-4.28E-05	0.00016647	-0.00064682	0.0025132	-0.0097652	0.037943	0
-0.13306	-0.4481	0.017705	0.059624	0.20079	-0.0023558	-0.0079336	-0.026718	-0.089976	0.00031347	0.0010556	0.003555	0.011972	0.040318	-4.17E-05	-0.00014046	-0.00047303	-0.001593	-0.0053647	-0.018067	5.55E-06	1.87E-05	6.29E-05	0.00021197	0.00071383	0.0024039	0.0080956	0
-0.40956	-0.41155	0.16774	0.16855	0.16937	-0.068699	-0.069033	-0.069369	-0.069706	0.028137	0.028273	0.028411	0.028549	0.028687	-0.011524	-0.01158	-0.011636	-0.011692	-0.011749	-0.011806	0.0047196	0.0047425	0.0047656	0.0047887	0.004812	0.0048354	0.0048589	0
-0.39228	-0.25804	0.15388	0.10122	0.066585	-0.060365	-0.039708	-0.02612	-0.017182	0.02368	0.015577	0.010246	0.00674	0.0044335	-0.0092893	-0.0061104	-0.0040194	-0.002644	-0.0017392	-0.001144	0.003644	0.002397	0.0015767	0.0010372	0.00068225	0.00044878	0.0002952	0
-0.74366	-0.25804	0.55303	0.19189	0.066585	-0.41127	-0.1427	-0.049516	-0.017182	0.30584	0.10612	0.036823	0.012777	0.0044335	-0.22744	-0.07892	-0.027384	-0.0095019	-0.003297	-0.001144	0.16914	0.058689	0.020364	0.0070662	0.0024519	0.00085076	0.0002952	0
-0.69758	0.041667	0.48662	-0.029066	0.0017361	-0.33945	0.020276	-0.0012111	7.23E-05	0.2368	-0.014144	0.00084484	-5.05E-05	3.01E-06	-0.16518	0.0098666	-0.00058934	3.52E-05	-2.10E-06	1.26E-07	0.11523	-0.0068828	0.00041111	-2.46E-05	1.47E-06	-8.76E-08	5.23E-09	0
-0.75518	0.2902	0.5703	-0.21915	0.084216	-0.43068	0.1655	-0.063598	0.024439	0.32524	-0.12498	0.048028	-0.018456	0.0070923	-0.24561	0.094384	-0.03627	0.013938	-0.005356	0.0020582	0.18548	-0.071277	0.02739	-0.010526	0.0040447	-0.0015543	0.00059729	0
-0.69758	0.68494	0.48662	-0.4778	0.46914	-0.33945	0.3333	-0.32726	0.32133	0.2368	-0.23251	0.22829	-0.22416	0.22009	-0.16518	0.16219	-0.15925	0.15637	-0.15353	0.15075	0.11523	-0.11314	0.11109	-0.10908	0.1071	-0.10516	0.10326	0
